id,county,type,star,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
01000203,ALAMANCE,CENTERS,5-STAR,1,0,0,3,5,1,0,0,9,9,9,Independent Family,Y,1,february,2008
01000203,ALAMANCE,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,9,0,Independent Family,Y,1,february,2008
01000203,ALAMANCE,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,9,0,Independent Family,Y,1,february,2008
01000214,ALAMANCE,CENTERS,5-STAR,1,0,0,0,5,12,0,0,17,18,18,Head Start  Modular,N,3,february,2008
01000214,ALAMANCE,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Head Start  Modular,N,3,february,2008
01000214,ALAMANCE,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Head Start  Modular,N,3,february,2008
01000216,ALAMANCE,CENTERS,5-STAR,1,0,1,2,4,1,0,0,8,12,12,Independent Family,Y,2,february,2008
01000216,ALAMANCE,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,12,12,Independent Family,Y,2,february,2008
01000216,ALAMANCE,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,2,february,2008
01000231,ALAMANCE,CENTERS,5-STAR,1,0,0,0,2,3,2,0,7,12,12,Independent    Family,Y,1,february,2008
01000231,ALAMANCE,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,12,12,Independent    Family,Y,1,february,2008
01000231,ALAMANCE,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,12,12,Independent    Family,Y,1,february,2008
01000232,ALAMANCE,CENTERS,4-STAR,1,9,14,16,27,27,3,69,165,185,185,Independent    Constructed for,Y,8,february,2008
01000232,ALAMANCE,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,8,february,2008
01000232,ALAMANCE,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,8,february,2008
01000244,ALAMANCE,CENTERS,1-STAR,1,14,16,21,16,16,3,22,108,127,127,Independent    Constructed for,Y,9,february,2008
01000244,ALAMANCE,CENTERS,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,9,february,2008
01000244,ALAMANCE,CENTERS,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,9,february,2008
01000253,ALAMANCE,CENTERS,4-STAR,1,5,11,15,10,15,0,20,76,124,124,Independent    Converted,Y,9,february,2008
01000253,ALAMANCE,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,124,0,Independent    Converted,Y,9,february,2008
01000253,ALAMANCE,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Converted,Y,9,february,2008
01000260,ALAMANCE,CENTERS,3-STAR,1,5,10,6,15,10,4,40,90,95,95,Religious      Religious,Y,8,february,2008
