id,county,type,star,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
07000183,BEAUFORT,HOMES,1-STAR,1,0,0,0,0,0,0,0,0,5,5,Independent Family,N,1,august,2008
07000183,BEAUFORT,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,N,1,august,2008
07000183,BEAUFORT,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,N,1,august,2008
0705032,BEAUFORT,HOMES,2-STAR,1,0,1,1,2,0,1,2,7,8,8,Independent Family,N,1,august,2008
0705032,BEAUFORT,HOMES,2-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,N,1,august,2008
0705032,BEAUFORT,HOMES,2-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,N,1,august,2008
0705143,BEAUFORT,HOMES,4-STAR,1,1,1,2,0,0,0,4,8,8,8,Independent Family,Y,1,august,2008
0705143,BEAUFORT,HOMES,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,august,2008
0705143,BEAUFORT,HOMES,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,august,2008
0705166,BEAUFORT,HOMES,2-STAR,1,0,2,0,1,2,0,3,8,8,8,Independent Family,Y,1,august,2008
0705166,BEAUFORT,HOMES,2-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,august,2008
0705166,BEAUFORT,HOMES,2-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,august,2008
07000013,BEAUFORT,CENTERS,4-STAR,1,0,0,0,2,4,0,6,12,12,12,Independent    Family,Y,2,august,2008
07000013,BEAUFORT,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,12,12,Independent    Family,Y,2,august,2008
07000013,BEAUFORT,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,12,12,Independent    Family,Y,2,august,2008
07000014,BEAUFORT,CENTERS,5-STAR,1,7,11,15,17,12,8,0,70,93,93,Mental Health  Converted House,Y,3,august,2008
07000014,BEAUFORT,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Mental Health  Converted House,Y,3,august,2008
07000014,BEAUFORT,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Mental Health  Converted House,Y,3,august,2008
07000024,BEAUFORT,CENTERS,3-STAR,1,0,0,0,1,13,6,0,20,20,20,Head Start     Modular,N,3,august,2008
07000024,BEAUFORT,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Head Start     Modular,N,3,august,2008
07000024,BEAUFORT,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Head Start     Modular,N,3,august,2008
07000029,BEAUFORT,CENTERS,5-STAR,1,7,18,17,20,31,32,35,160,158,158,Independent    Constructed for,Y,6,august,2008
07000029,BEAUFORT,CENTERS,5-STAR,2,0,2,0,0,1,2,13,18,158,158,Independent    Constructed for,Y,6,august,2008
07000029,BEAUFORT,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,6,august,2008
07000039,BEAUFORT,CENTERS,5-STAR,1,0,0,0,0,51,24,0,75,75,75,Head Start     Converted,N,3,august,2008
07000039,BEAUFORT,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Head Start     Converted,N,3,august,2008
07000039,BEAUFORT,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Head Start     Converted,N,3,august,2008
07000050,BEAUFORT,CENTERS,3-STAR,1,2,0,0,0,1,1,3,7,12,12,Independent    Converted,Y,3,august,2008
07000050,BEAUFORT,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,12,12,Independent    Converted,Y,3,august,2008
07000050,BEAUFORT,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Converted,Y,3,august,2008
07000065,BEAUFORT,CENTERS,2-STAR,1,2,5,5,4,1,0,10,27,50,50,Religious      Religious,Y,6,august,2008
07000065,BEAUFORT,CENTERS,2-STAR,2,0,0,0,0,0,0,0,0,0,0,Religious      Religious,Y,6,august,2008
07000065,BEAUFORT,CENTERS,2-STAR,3,0,0,0,0,0,0,0,0,0,0,Religious      Religious,Y,6,august,2008
07000076,BEAUFORT,CENTERS,3-STAR,1,9,13,22,16,7,9,30,106,165,165,Independent,Y,8,august,2008
07000076,BEAUFORT,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent,Y,8,august,2008
07000076,BEAUFORT,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent,Y,8,august,2008
07000083,BEAUFORT,CENTERS,1-STAR,1,0,0,0,4,12,5,31,52,55,55,Private School School,N,5,august,2008
07000083,BEAUFORT,CENTERS,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Private School School,N,5,august,2008
07000083,BEAUFORT,CENTERS,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Private School School,N,5,august,2008
07000097,BEAUFORT,CENTERS,5-STAR,1,8,14,20,20,25,1,0,88,119,119,Independent    Constructed for,Y,4,august,2008
07000097,BEAUFORT,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,4,august,2008
07000097,BEAUFORT,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,4,august,2008
07000105,BEAUFORT,CENTERS,1-STAR,1,2,3,5,5,7,1,2,25,34,34,Independent    Converted House,Y,5,august,2008
07000105,BEAUFORT,CENTERS,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Converted House,Y,5,august,2008
07000105,BEAUFORT,CENTERS,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Converted House,Y,5,august,2008
07000108,BEAUFORT,CENTERS,3-STAR,1,0,0,3,3,2,3,1,12,12,12,Independent    Family,Y,2,august,2008
07000108,BEAUFORT,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Family,Y,2,august,2008
07000108,BEAUFORT,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Family,Y,2,august,2008
07000111,BEAUFORT,CENTERS,3-STAR,1,0,0,2,0,3,0,2,7,11,11,Independent  Family,Y,1,august,2008
07000111,BEAUFORT,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,11,11,Independent  Family,Y,1,august,2008
07000111,BEAUFORT,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent  Family,Y,1,august,2008
07000121,BEAUFORT,CENTERS,4-STAR,1,4,7,6,8,5,3,5,38,99,99,Independent  Constructed for,Y,9,august,2008
