id,county,type,star,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
26001301,CUMBERLAND,CENTERS,GS[0-9]+,3,0,0,0,0,0,0,0,0,25,25,Religious   Converted House,Y,2,january,2007
26001316,CUMBERLAND,CENTERS,4-STAR,1,1,1,1,1,3,0,0,7,12,12,Independent Family,Y,2,january,2007
26001316,CUMBERLAND,CENTERS,4-STAR,2,0,0,1,0,1,0,5,7,12,12,Independent Family,Y,2,january,2007
26001316,CUMBERLAND,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,12,12,Independent Family,Y,2,january,2007
26001333,CUMBERLAND,CENTERS,4-STAR,1,9,9,11,16,17,0,35,97,240,240,Independent Converted,Y,1,january,2007
26001333,CUMBERLAND,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,240,240,Independent Converted,Y,1,january,2007
26001333,CUMBERLAND,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,240,240,Independent Converted,Y,1,january,2007
26001345,CUMBERLAND,CENTERS,1-STAR,1,3,6,3,9,4,0,16,41,66,66,Independent Converted,Y,8,january,2007
26001345,CUMBERLAND,CENTERS,1-STAR,2,0,0,2,1,0,0,5,8,66,66,Independent Converted,Y,8,january,2007
26001345,CUMBERLAND,CENTERS,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Converted,Y,8,january,2007
26001347,CUMBERLAND,CENTERS,3-STAR,1,4,13,0,26,10,1,0,54,76,76,Independent Constructed for,Y,4,january,2007
26001347,CUMBERLAND,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for,Y,4,january,2007
26001347,CUMBERLAND,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for,Y,4,january,2007
26001374,CUMBERLAND,CENTERS,1-STAR,1,0,0,0,0,2,2,5,9,12,12,Independent Converted House,N,2,january,2007
26001374,CUMBERLAND,CENTERS,1-STAR,2,0,0,0,0,0,0,0,0,12,0,Independent Converted House,N,2,january,2007
26001374,CUMBERLAND,CENTERS,1-STAR,3,0,0,0,0,0,0,0,0,12,0,Independent Converted House,N,2,january,2007
26001375,CUMBERLAND,CENTERS,4-STAR,1,1,0,0,0,0,0,0,1,12,12,Independent Family,Y,1,january,2007
26001375,CUMBERLAND,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,12,12,Independent Family,Y,1,january,2007
26001375,CUMBERLAND,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,12,12,Independent Family,Y,1,january,2007
26001376,CUMBERLAND,CENTERS,TEMP,1,1,1,2,0,2,0,1,7,12,8,Independent Family,Y,1,january,2007
26001376,CUMBERLAND,CENTERS,TEMP,2,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,january,2007
26001376,CUMBERLAND,CENTERS,TEMP,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,january,2007
26001406,CUMBERLAND,CENTERS,GS[0-9]+,1,8,11,8,9,15,0,0,51,57,57,Religious   Religious,Y,3,january,2007
