id,county,type,star,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
01000009,ALAMANCE,HOMES,1-STAR,1,0,3,2,1,2,0,2,10,8,8,Independent Family,Y,1,september,2009
01000009,ALAMANCE,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,september,2009
01000009,ALAMANCE,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,september,2009
01000028,ALAMANCE,HOMES,1-STAR,1,0,0,1,1,2,1,2,7,8,8,Independent Family,Y,1,september,2009
01000028,ALAMANCE,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,september,2009
01000028,ALAMANCE,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,september,2009
01000047,ALAMANCE,HOMES,3-STAR,1,0,0,0,0,1,0,4,5,8,8,Independent Family,Y,1,september,2009
01000047,ALAMANCE,HOMES,3-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent Family,Y,1,september,2009
01000047,ALAMANCE,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,september,2009
01000050,ALAMANCE,HOMES,1-STAR,1,0,1,1,3,0,1,3,9,8,8,Independent Family,N,1,september,2009
01000050,ALAMANCE,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,N,1,september,2009
01000050,ALAMANCE,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent Family,N,1,september,2009
01000127,ALAMANCE,HOMES,3-STAR,1,0,1,0,0,0,0,0,1,8,8,Independent Family,Y,1,september,2009
01000127,ALAMANCE,HOMES,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent Family,Y,1,september,2009
